month,projection,Tair
7,14,2.945771
7,15,0.22201309
7,16,2.1493137
7,17,6.0597115
7,18,4.334038
7,19,5.120686
7,20,1.5194366
7,21,3.8502512
7,22,4.535448
7,23,3.136401
7,24,2.730051
7,25,3.1022093
7,26,3.8583846
7,27,3.5872214
7,28,1.5532985
7,29,3.3819282
7,30,5.164834
7,31,5.993478
8,0,5.860025
8,1,3.030376
8,2,3.6163833
8,3,4.5586805
8,4,4.656775
8,5,4.269929
8,6,4.093739
8,7,3.6817176
8,8,4.836951
8,9,2.321253
8,10,4.9453993
8,11,2.8445559
8,12,3.6756854
8,13,7.496284
8,14,3.453099
8,15,0.91315955
8,16,3.028704
8,17,5.765711
8,18,4.391156
8,19,5.9989367
8,20,2.2528427
8,21,5.638331
8,22,4.898024
8,23,3.1613054
8,24,3.5594845
8,25,2.656065
8,26,3.9970973
8,27,4.2763524
8,28,2.033195
8,29,3.3559523
8,30,4.1972613
8,31,5.7387495
9,0,5.5642986
9,1,3.826682
9,2,4.7255473
9,3,4.6361375
9,4,4.3493466
9,5,3.8116274
9,6,3.865021
9,7,3.9144287
9,8,5.4414096
9,9,2.3761694
9,10,3.6582875
9,11,2.9639206
9,12,6.08291
9,13,6.864709
9,14,4.092958
9,15,2.0071592
9,16,4.3592014
9,17,6.6592255
9,18,4.8991537
9,19,4.9286523
9,20,2.3208103
9,21,5.029867
9,22,4.900865
9,23,4.6193595
9,24,3.903583
9,25,4.02955
9,26,3.4446275
9,27,4.9377346
9,28,1.3745509
9,29,4.1104317
9,30,6.4557
9,31,5.6537805
10,0,5.2396536
10,1,3.914276
10,2,4.0196443
10,3,3.9543648
10,4,5.1478696
10,5,3.9860878
10,6,3.9906893
10,7,4.023541
10,8,5.0414543
10,9,2.5686626
10,10,6.209858
10,11,3.550013
10,12,4.663886
10,13,5.5975676
10,14,3.6194062
10,15,1.774188
10,16,2.6899278
10,17,6.1480794
10,18,6.274714
10,19,5.4531083
10,20,1.3997183
10,21,4.4823127
10,22,4.901958
10,23,3.4378211
10,24,4.398146
10,25,4.827462
10,26,4.98821
10,27,3.7502878
10,28,1.5577068
10,29,4.354827
10,30,4.9206834
10,31,6.6003704
11,0,4.131719
11,1,4.5161285
11,2,3.6295407
11,3,2.2053924
11,4,4.3067803
11,5,3.2123122
11,6,2.590047
11,7,4.6599307
11,8,3.1977437
11,9,4.530325
11,10,3.3408847
11,11,0.042313617
11,12,5.0292377
11,13,5.822989
11,14,1.7262572
11,15,2.7367067
11,16,2.858998
11,17,3.7018905
11,18,3.3618166
11,19,4.1104445
11,20,1.4285549
11,21,3.05678
11,22,3.2519932
11,23,2.7808502
11,24,3.7075067
11,25,3.414198
11,26,3.3684638
11,27,4.386497
11,28,1.0437119
11,29,3.5888793
11,30,2.7000566
11,31,5.482266
12,0,2.236722
12,1,2.663262
12,2,2.9569178
12,3,1.3761345
12,4,4.330051
12,5,2.5133474
12,6,2.3804514
12,7,3.3563979
12,8,3.6531
12,9,5.166856
12,10,2.9078286
12,11,3.730453
12,12,4.5112376
12,13,5.8082714
12,14,3.4583337
12,15,2.7884338
12,16,1.4118779
12,17,4.463416
12,18,6.365523
12,19,3.5166137
12,20,1.8704334
12,21,3.3564613
12,22,5.4416986
12,23,2.6947103
12,24,3.7646842
12,25,5.843115
12,26,2.8541725
12,27,1.4009087
12,28,0.8713068
12,29,4.577541
12,30,0.642338
12,31,4.3930163
