month,projection,Tair
12,1,2.7835174
12,2,3.4596882
12,3,1.0432076
12,4,3.324589
12,5,2.6190753
12,6,2.5385773
12,7,3.129749
12,8,3.3212578
12,9,3.6236694
12,10,3.4705749
12,11,3.2585242
12,12,4.595182
12,13,5.150685
12,14,3.4534945
12,15,1.9696615
12,16,1.906721
12,17,5.25895
12,18,5.591772
12,19,2.8525252
12,20,1.8862743
12,21,3.2139533
12,22,5.669617
12,23,3.1362705
12,24,3.463736
12,25,4.674299
12,26,3.4822342
12,27,1.4743557
12,28,1.6367526
12,29,4.357695
12,30,0.41974038
12,31,3.5367908
