month,projection,Tair
10,9,2.2835808
10,10,5.1270103
10,11,3.4044073
10,12,4.3504143
10,13,3.8153882
10,14,3.3608654
10,15,2.6203945
10,16,2.8579798
10,17,6.435854
10,18,5.856825
10,19,5.4501863
10,20,0.7206636
10,21,4.6103435
10,22,4.738061
10,23,3.1422262
10,24,4.278393
10,25,5.169333
10,26,4.4029794
10,27,2.9142504
10,28,1.3656001
10,29,4.275689
10,30,4.811387
10,31,6.814805
11,0,3.8476849
11,1,3.9589112
11,2,4.543141
11,3,1.9155843
11,4,2.7631009
11,5,3.4499626
11,6,2.7187536
11,7,5.0485716
11,8,4.0888658
11,9,3.4600432
11,10,2.79608
11,11,0.07052364
11,12,4.880391
11,13,5.55983
11,14,1.2161093
11,15,1.6872382
11,16,2.7385705
11,17,3.5615208
11,18,2.99201
11,19,4.0630903
11,20,1.8236004
11,21,2.3861918
11,22,3.1631122
11,23,2.9242296
11,24,2.9057446
11,25,3.8110456
11,26,2.6360214
11,27,4.5138507
11,28,2.6346524
11,29,3.7839758
11,30,3.1055834
11,31,4.59165
12,0,2.221396
12,1,2.9970617
12,2,4.0608516
12,3,1.2750183
12,4,3.7116253
12,5,3.3772178
12,6,2.4361994
12,7,3.426404
12,8,4.053454
12,9,4.021743
12,10,3.8055677
12,11,2.4669542
12,12,4.644525
12,13,4.7684536
12,14,2.7730281
12,15,1.6235132
12,16,1.7841401
12,17,5.5239196
12,18,6.11154
12,19,3.9196968
12,20,1.8154374
12,21,2.7734048
12,22,5.266667
12,23,3.656485
12,24,3.869304
12,25,5.046119
12,26,3.2744596
12,27,1.2534559
12,28,1.4102411
12,29,4.392155
12,30,0.5214815
12,31,2.9423497
