month,projection,Tair
9,15,1.9994087
9,16,4.6620226
9,17,8.374803
9,18,6.739048
9,19,6.6493464
9,20,3.6587286
9,21,4.642194
9,22,5.503521
9,23,5.926707
9,24,5.476571
9,25,3.8744898
9,26,3.6793916
9,27,5.357463
9,28,2.3874218
9,29,4.4107842
9,30,6.0339394
9,31,7.835724
10,0,6.7443485
10,1,4.023452
10,2,4.538411
10,3,2.7992501
10,4,6.009376
10,5,4.1885896
10,6,4.3401356
10,7,4.9111986
10,8,6.8944182
10,9,2.505261
10,10,6.2138457
10,11,3.8832605
10,12,5.2556834
10,13,6.510312
10,14,2.242168
10,15,1.3907206
10,16,3.1843789
10,17,7.2640057
10,18,7.1093626
10,19,7.546035
10,20,1.2045535
10,21,4.484254
10,22,4.8530807
10,23,4.623743
10,24,5.4872546
10,25,5.681803
10,26,4.3835387
10,27,3.555086
10,28,1.9364085
10,29,3.540793
10,30,6.0302653
10,31,7.263695
11,0,4.975846
11,1,4.8464193
11,2,5.255454
11,3,4.0255747
11,4,3.934968
11,5,2.7933443
11,6,2.2169719
11,7,5.893561
11,8,5.1627584
11,9,3.5411317
11,10,3.493508
11,11,0.19628191
11,12,3.4255323
11,13,5.567574
11,14,2.2919047
11,15,1.8993949
11,16,2.545836
11,17,5.2565465
11,18,3.6478066
11,19,5.0365996
11,20,1.716924
11,21,3.904523
11,22,4.0764775
11,23,4.290837
11,24,4.3375435
11,25,5.2182817
11,26,2.6589472
11,27,5.5075226
11,28,2.856292
11,29,3.6919353
11,30,3.425005
11,31,5.581893
12,0,4.9223485
12,1,3.4575844
12,2,4.533794
12,3,2.5267558
12,4,6.814265
12,5,2.747387
12,6,3.12514
12,7,4.545174
12,8,4.070262
12,9,3.9183614
12,10,4.09296
12,11,2.8190024
12,12,4.5367107
12,13,5.6666408
12,14,2.6563945
12,15,0.64870316
12,16,1.4670541
12,17,6.7511334
12,18,6.1114373
12,19,4.184805
12,20,1.9609942
12,21,5.14047
12,22,6.655449
12,23,4.4851007
12,24,4.30093
12,25,5.6072035
12,26,3.63804
12,27,2.2714045
12,28,1.23378
12,29,4.593382
12,30,1.7583051
12,31,3.7782393
