month,projection,Tair
7,31,7.0937653
8,0,5.765072
8,1,3.1791258
8,2,3.9475918
8,3,4.288805
8,4,4.4107223
8,5,3.9069338
8,6,3.5951402
8,7,3.9436145
8,8,5.3789697
8,9,2.5265722
8,10,5.251264
8,11,3.255091
8,12,4.2725453
8,13,7.7783203
8,14,3.2836761
8,15,1.9372982
8,16,2.9548123
8,17,6.738897
8,18,4.4718747
8,19,6.0862093
8,20,1.9780798
8,21,5.794991
8,22,4.5425186
8,23,3.352212
8,24,3.7848294
8,25,2.2151234
8,26,4.2178264
8,27,4.029756
8,28,2.3096402
8,29,3.5397897
8,30,4.5447965
8,31,6.3258176
9,0,5.915989
9,1,4.072952
9,2,4.6809363
9,3,4.4796047
9,4,3.7160525
9,5,3.601525
9,6,3.866669
9,7,4.0704713
9,8,5.6030245
9,9,2.694124
9,10,3.9995048
9,11,3.42022
9,12,4.944184
9,13,7.3411674
9,14,3.4793305
9,15,2.0729184
9,16,3.9713817
9,17,7.4524603
9,18,5.1566157
9,19,5.269177
9,20,2.2741792
9,21,4.8327303
9,22,4.639461
9,23,4.362802
9,24,3.808347
9,25,2.6293578
9,26,3.3961358
9,27,4.9464087
9,28,1.6930737
9,29,3.624102
9,30,6.4336023
9,31,6.8039823
10,0,5.445377
10,1,3.2829087
10,2,4.030918
10,3,2.8459792
10,4,4.211787
10,5,3.6394756
10,6,3.338133
10,7,3.7550836
10,8,5.149339
10,9,1.9343503
10,10,5.220561
10,11,2.802483
10,12,4.960191
10,13,5.037936
10,14,3.1906717
10,15,1.4361993
10,16,2.5519886
10,17,6.3747473
10,18,5.815104
10,19,5.2181168
10,20,0.90092224
10,21,4.0937514
10,22,3.990551
10,23,2.9053676
10,24,4.071508
10,25,4.6254063
10,26,3.8992367
10,27,2.6248186
10,28,1.1543459
10,29,3.4881356
10,30,4.5381594
10,31,6.865691
11,0,3.8382127
11,1,4.05705
11,2,3.6749558
11,3,1.8017732
11,4,3.1003006
11,5,3.1622539
11,6,2.9359262
11,7,5.2210402
11,8,3.976464
11,9,3.5583436
11,10,2.5410888
11,11,-0.8827763
11,12,4.720272
11,13,5.0221043
11,14,0.92371416
11,15,1.7248852
11,16,2.448686
11,17,3.3124783
11,18,3.0977418
11,19,3.5852318
11,20,0.99010676
11,21,1.9382569
11,22,3.4401772
11,23,2.5201821
11,24,2.9171395
11,25,3.9250433
11,26,2.730433
11,27,4.251878
11,28,2.0494764
11,29,3.586298
11,30,2.3561587
11,31,4.537331
12,0,2.153703
12,1,3.2297332
12,2,4.163001
12,3,2.0505946
12,4,4.349041
12,5,3.6548285
12,6,2.9285893
12,7,4.032214
12,8,4.6788726
12,9,4.313694
12,10,3.5827103
12,11,2.9995594
12,12,5.519277
12,13,5.367405
12,14,3.2059307
12,15,2.3889856
12,16,1.6438842
12,17,4.9685683
12,18,5.2831945
12,19,3.103509
12,20,2.0194862
12,21,2.8385391
12,22,5.7923045
12,23,3.372092
12,24,4.139418
12,25,5.167452
12,26,3.0838227
12,27,1.7951248
12,28,1.5976868
12,29,4.9105434
12,30,0.859869
12,31,2.9974153
