month,projection,Tair
8,10,6.9888973
8,11,3.6582994
8,12,5.4958725
8,13,8.575327
8,14,4.1836658
8,15,2.6008277
8,16,3.8897266
8,17,8.318432
8,18,6.1297803
8,19,7.390486
8,20,3.4863875
8,21,6.71496
8,22,7.306004
8,23,7.082487
8,24,6.5522804
8,25,4.588694
8,26,5.706048
8,27,5.1533017
8,28,2.6936588
8,29,3.7894008
8,30,4.7017913
8,31,7.4862556
9,0,8.065847
9,1,6.7602787
9,2,5.348002
9,3,6.1297994
9,4,7.138617
9,5,5.3821263
9,6,5.8636966
9,7,4.9338484
9,8,6.753263
9,9,4.192441
9,10,6.258846
9,11,3.7562976
9,12,7.1322126
9,13,8.522612
9,14,4.601881
9,15,3.7005951
9,16,5.6768036
9,17,8.930055
9,18,7.2249217
9,19,7.4303265
9,20,5.2577767
9,21,5.940666
9,22,7.5292034
9,23,7.9132752
9,24,7.400234
9,25,5.633121
9,26,4.87503
9,27,6.8190265
9,28,3.2411075
9,29,6.3969316
9,30,7.3173733
9,31,8.371451
10,0,7.1789007
10,1,4.6457543
10,2,5.835769
10,3,3.6219056
10,4,8.365066
10,5,5.0238624
10,6,5.2977104
10,7,5.668042
10,8,7.634435
10,9,3.483368
10,10,7.923515
10,11,4.233896
10,12,6.6021976
10,13,7.732739
10,14,3.3546133
10,15,1.8580403
10,16,3.1493304
10,17,8.396722
10,18,8.509603
10,19,8.880106
10,20,1.95924
10,21,6.261853
10,22,7.1302433
10,23,6.1451254
10,24,7.459023
10,25,6.2492704
10,26,5.3742423
10,27,4.5502677
10,28,2.5196147
10,29,4.9981904
10,30,6.9922156
10,31,8.352762
11,0,6.138872
11,1,5.0279546
11,2,6.5508304
11,3,4.069663
11,4,6.093173
11,5,3.1682963
11,6,2.4756231
11,7,5.526534
11,8,5.5905447
11,9,3.2654104
11,10,5.6115522
11,11,1.4265498
11,12,4.6054106
11,13,6.887789
11,14,2.9028616
11,15,2.376249
11,16,2.4967904
11,17,6.5581775
11,18,4.6493454
11,19,5.57785
11,20,1.7506597
11,21,5.569831
11,22,5.3308663
11,23,6.067014
11,24,6.438843
11,25,5.295804
11,26,3.4059377
11,27,6.1583385
11,28,3.2229946
11,29,5.2201924
11,30,4.318702
11,31,6.520286
12,0,5.642518
12,1,3.9454286
12,2,3.7202766
12,3,1.8333125
12,4,6.6728706
12,5,2.619919
12,6,2.7487917
12,7,4.181199
12,8,4.2399096
12,9,4.617976
12,10,5.3915887
12,11,3.7566688
12,12,5.417432
12,13,5.869725
12,14,3.269229
12,15,0.38658506
12,16,2.0488782
12,17,6.9895964
12,18,7.0118203
12,19,4.8026614
12,20,1.7122703
12,21,7.0852604
12,22,7.6581273
12,23,5.043691
12,24,4.724518
12,25,6.011614
12,26,4.2729173
12,27,2.119916
12,28,0.43038297
12,29,5.2267933
12,30,2.1216848
12,31,5.310865
