month,projection,Tair
5,9,3.783743
5,10,5.223703
5,11,4.0398917
5,12,6.3042
5,13,9.0498085
5,14,4.5842
5,15,4.769308
5,16,2.4415398
5,17,7.256955
5,18,4.6884127
5,19,6.430942
5,20,2.1936512
5,21,5.364308
5,22,5.157549
5,23,5.4559608
5,24,6.6511073
5,25,7.367416
5,26,3.992501
5,27,3.0482442
5,28,3.1386847
5,29,5.153115
5,30,4.696207
5,31,7.3251634
6,0,7.3771954
6,1,5.1036196
6,2,4.053536
6,3,3.7076213
6,4,6.780717
6,5,3.892499
6,6,3.9335585
6,7,5.6959114
6,8,5.5997705
6,9,4.7575793
6,10,7.701282
6,11,3.9774833
6,12,6.016753
6,13,7.011802
6,14,2.273576
6,15,2.3102152
6,16,4.433318
6,17,7.8897886
6,18,5.8030815
6,19,6.6593847
6,20,3.1035414
6,21,5.4609466
6,22,7.489433
6,23,4.826586
6,24,4.994898
6,25,5.32336
6,26,3.8631878
6,27,4.006314
6,28,2.4392722
6,29,4.5982966
6,30,6.207648
6,31,8.314755
7,0,7.6123905
7,1,5.124042
7,2,4.4393315
7,3,4.6595507
7,4,5.110129
7,5,4.276524
7,6,4.153637
7,7,4.408008
7,8,6.359422
7,9,4.156461
7,10,6.72235
7,11,3.5249872
7,12,6.0357494
7,13,7.974141
7,14,1.8142685
7,15,1.3436022
7,16,2.9726152
7,17,8.121047
7,18,5.3178873
7,19,6.0934052
7,20,2.4470346
7,21,5.3864903
7,22,6.445237
7,23,4.881543
7,24,4.5113277
7,25,4.6529536
7,26,4.0423574
7,27,3.9068499
7,28,2.3483841
7,29,4.6111765
7,30,6.2110467
7,31,8.184426
8,0,7.0266337
8,1,4.744463
8,2,5.0092025
8,3,5.202641
8,4,4.729343
8,5,4.6676993
8,6,5.006617
8,7,5.1998305
8,8,6.717127
8,9,3.953205
8,10,6.588365
8,11,3.716364
8,12,5.2162967
8,13,8.997202
8,14,3.4201365
8,15,2.315439
8,16,3.7447276
8,17,8.387313
8,18,6.266282
8,19,7.1746473
8,20,2.9059439
8,21,6.147384
8,22,6.4768386
8,23,5.4956665
8,24,5.111399
8,25,4.2179465
8,26,5.0153017
8,27,4.535405
8,28,2.9850712
8,29,3.826883
8,30,4.9942026
8,31,7.4429283
9,0,6.9470825
9,1,5.923042
9,2,4.524494
9,3,5.197431
9,4,5.548157
9,5,4.5059
9,6,5.0033336
9,7,4.7183137
9,8,6.0629234
9,9,3.8918688
9,10,5.5792656
9,11,3.9861865
9,12,6.1606984
9,13,8.332023
9,14,3.509682
9,15,2.700702
9,16,4.9901257
9,17,8.025921
9,18,6.4459257
9,19,6.3981695
9,20,4.367723
9,21,4.898246
9,22,6.0072384
9,23,6.2199388
9,24,5.5954843
9,25,4.4032273
9,26,4.1666284
9,27,5.9217715
9,28,2.9315023
9,29,4.6729417
9,30,6.534795
9,31,7.8567214
10,0,6.942598
10,1,4.565408
10,2,5.030643
10,3,3.494604
10,4,7.1317635
10,5,4.42809
10,6,5.065088
10,7,5.5588555
10,8,7.0445166
10,9,3.0310326
10,10,7.0032473
10,11,4.347845
10,12,6.1016803
10,13,7.4980364
10,14,3.3018138
10,15,1.6464343
10,16,3.5594416
10,17,7.8650055
10,18,7.8056836
10,19,8.013831
10,20,1.8901359
10,21,5.3037066
10,22,5.9711413
10,23,5.127623
10,24,6.306734
10,25,5.5914063
10,26,5.183808
10,27,4.347666
10,28,2.8724244
10,29,3.9717438
10,30,6.782629
10,31,7.84408
11,0,5.064531
11,1,5.239152
11,2,6.139013
11,3,4.4591036
11,4,5.6210504
11,5,3.0773802
11,6,2.7255924
11,7,5.601259
11,8,4.969807
11,9,3.544265
11,10,4.2654376
11,11,0.941839
11,12,4.0034537
11,13,6.942683
11,14,2.710765
11,15,2.7734704
11,16,3.3089077
11,17,6.098855
11,18,4.0272803
11,19,5.391686
11,20,2.0715513
11,21,4.861985
11,22,5.2101984
11,23,4.2629533
11,24,4.283917
11,25,5.216237
11,26,3.3702385
11,27,5.596627
11,28,3.6086302
11,29,4.743383
11,30,4.0556474
11,31,6.29884
12,0,3.477426
12,1,3.4906414
12,2,3.65072
12,3,2.2458732
12,4,6.2210565
12,5,2.6936433
12,6,2.9019089
12,7,3.8571787
12,8,3.2337604
12,9,3.3215926
12,10,3.8831906
12,11,3.3877766
12,12,5.164683
12,13,6.3532114
12,14,3.4771085
12,15,1.2412765
12,16,1.796347
12,17,6.0543427
12,18,5.2428102
12,19,3.403585
12,20,2.2605493
12,21,5.803443
12,22,7.347428
12,23,3.4540095
12,24,3.1889079
12,25,5.34176
12,26,3.9538832
12,27,1.7865924
12,28,1.7271013
12,29,4.519842
12,30,1.3191868
12,31,4.2419558
