month,projection,Tair
6,14,4.42107
6,15,2.5871565
6,16,3.3464115
6,17,5.99803
6,18,3.5984104
6,19,5.280716
6,20,1.8436912
6,21,5.581425
6,22,5.634465
6,23,4.4597864
6,24,5.1495905
6,25,4.7277637
6,26,3.577986
6,27,4.2914796
6,28,2.5490444
6,29,3.6634426
6,30,4.531984
6,31,6.543234
7,0,7.2589245
7,1,4.4811378
7,2,4.6830525
7,3,4.9241376
7,4,4.4459095
7,5,4.36459
7,6,3.9535503
7,7,3.7706416
7,8,5.236393
7,9,3.7742774
7,10,5.9731874
7,11,3.4638176
7,12,5.4051976
7,13,6.485085
7,14,2.488242
7,15,1.7083465
7,16,2.7626324
7,17,7.4112773
7,18,3.9952433
7,19,5.69168
7,20,1.7516223
7,21,4.9176555
7,22,5.624258
7,23,5.4794583
7,24,4.224621
7,25,4.1468477
7,26,3.556944
7,27,3.9263625
7,28,2.6919422
7,29,3.2313297
7,30,5.45109
7,31,7.8144207
8,0,7.6594276
8,1,3.8229296
8,2,5.331988
8,3,5.5417747
8,4,5.010432
8,5,4.8262563
8,6,4.47422
8,7,4.538143
8,8,4.9678664
8,9,3.460391
8,10,6.9081206
8,11,3.4411068
8,12,5.162503
8,13,7.5228744
8,14,4.2383604
8,15,2.767092
8,16,3.2814445
8,17,7.4184732
8,18,4.606605
8,19,6.485748
8,20,2.7078896
8,21,7.253689
8,22,5.7643476
8,23,5.449071
8,24,5.77818
8,25,3.9123104
8,26,4.7984433
8,27,5.273602
8,28,3.1110842
8,29,3.645377
8,30,4.9725804
8,31,7.2548833
9,0,6.6777477
9,1,5.329778
9,2,5.738918
9,3,5.725813
9,4,5.82989
9,5,5.3230233
9,6,5.3559103
9,7,4.132837
9,8,6.3491635
9,9,3.7137117
9,10,4.986684
9,11,3.7903311
9,12,6.4125566
9,13,7.0324206
9,14,5.267019
9,15,4.072354
9,16,4.9779463
9,17,8.524367
9,18,6.037686
9,19,6.1797357
9,20,4.112469
9,21,5.570295
9,22,6.0269003
9,23,5.972561
9,24,5.115344
9,25,4.814648
9,26,3.8877044
9,27,6.153418
9,28,2.7160366
9,29,5.3758216
9,30,7.0360527
9,31,7.257074
10,0,6.8373737
10,1,4.3002734
10,2,5.3359632
10,3,4.5216703
10,4,6.496861
10,5,4.6019034
10,6,4.4316754
10,7,4.929838
10,8,5.658261
10,9,3.057375
10,10,6.2875113
10,11,4.5127373
10,12,5.384698
10,13,4.76424
10,14,4.618206
10,15,2.7885222
10,16,3.214464
10,17,7.6471024
10,18,6.827057
10,19,6.503357
10,20,2.219602
10,21,6.177957
10,22,6.467318
10,23,4.2011857
10,24,5.1281314
10,25,5.971898
10,26,5.145816
10,27,4.4601383
10,28,2.3431485
10,29,5.397037
10,30,5.609964
10,31,7.816276
11,0,4.638248
11,1,4.8531647
11,2,6.4219847
11,3,2.6930044
11,4,4.4571285
11,5,3.8119695
11,6,3.4129937
11,7,5.742624
11,8,4.987696
11,9,3.8596601
11,10,4.777072
11,11,0.5798524
11,12,5.95395
11,13,7.265577
11,14,2.540228
11,15,2.7110245
11,16,4.043481
11,17,5.1419444
11,18,4.5163727
11,19,4.6238575
11,20,1.3416388
11,21,3.6570199
11,22,4.731903
11,23,4.3438697
11,24,4.1058364
11,25,4.2792225
11,26,3.58823
11,27,5.4846277
11,28,3.164567
11,29,5.0460076
11,30,3.6846547
11,31,6.596813
12,0,3.152468
12,1,4.593503
12,2,5.2134314
12,3,1.9675496
12,4,4.5218577
12,5,3.6515954
12,6,3.0255075
12,7,3.7514052
12,8,4.050786
12,9,5.234112
12,10,5.2739234
12,11,4.2979436
12,12,5.6138725
12,13,5.7059965
12,14,4.8712792
12,15,1.8255891
12,16,2.6430647
12,17,7.179197
12,18,8.251023
12,19,5.445595
12,20,2.117858
12,21,4.7850494
12,22,6.5390887
12,23,5.168306
12,24,5.040302
12,25,6.0190115
12,26,4.6315775
12,27,2.953917
12,28,2.1252847
12,29,5.7851634
12,30,1.8789977
12,31,5.2233877
