month,projection,Tair
8,18,2.9898672
8,19,6.431561
8,20,2.9141338
8,21,8.147893
8,22,6.5860186
8,23,5.7469378
8,24,6.270378
8,25,4.6738515
8,26,4.499615
8,27,5.7114863
8,28,3.116749
8,29,3.6324096
8,30,4.191085
8,31,6.93789
9,0,6.091198
9,1,4.9392815
9,2,5.8526263
9,3,5.108708
9,4,6.7908554
9,5,4.663885
9,6,4.957996
9,7,3.2862372
9,8,5.3165655
9,9,3.0999641
9,10,5.1339726
9,11,2.733697
9,12,6.5357046
9,13,6.8792195
9,14,5.410492
9,15,4.0721135
9,16,4.251925
9,17,7.651919
9,18,5.549249
9,19,6.05678
9,20,3.8680148
9,21,5.7246456
9,22,6.1419168
9,23,5.975893
9,24,5.6499524
9,25,5.2604117
9,26,3.1323395
9,27,5.7913017
9,28,2.4300692
9,29,4.8742046
9,30,6.502526
9,31,6.7627954
10,0,6.220143
10,1,4.252691
10,2,5.7527914
10,3,4.221855
10,4,6.6790915
10,5,4.512502
10,6,4.2509418
10,7,5.521081
10,8,4.947971
10,9,3.3586526
10,10,6.0620413
10,11,3.9610586
10,12,5.9047236
10,13,4.3499904
10,14,4.92246
10,15,3.1300254
10,16,3.5735092
10,17,7.526491
10,18,5.9413548
10,19,6.8525796
10,20,1.8465648
10,21,7.0439887
10,22,7.229608
10,23,4.764918
10,24,5.4727654
10,25,6.5240316
10,26,4.8703337
10,27,4.6439447
10,28,2.5881197
10,29,6.2985253
10,30,5.497989
10,31,8.121682
11,0,5.440069
11,1,4.252729
11,2,6.4365783
11,3,1.6937668
11,4,4.1707625
11,5,3.1683471
11,6,3.659177
11,7,5.7498994
11,8,4.64194
11,9,3.2937706
11,10,4.678202
11,11,0.8078723
11,12,6.1979733
11,13,6.2567096
11,14,2.9256465
11,15,2.3855493
11,16,4.0755954
11,17,5.645192
11,18,4.768277
11,19,4.9610076
11,20,1.4004018
11,21,3.4918
11,22,4.361817
11,23,4.129872
11,24,4.5085955
11,25,4.0411286
11,26,3.7711468
11,27,5.629923
11,28,3.1809788
11,29,5.0483794
11,30,3.342312
11,31,5.9818945
12,0,3.444518
12,1,3.6720479
12,2,4.705702
12,3,1.3992815
12,4,3.420508
12,5,3.187129
12,6,1.909528
12,7,3.0413141
12,8,3.745367
12,9,5.6178203
12,10,5.049588
12,11,3.6291342
12,12,5.5534153
12,13,4.1476073
12,14,3.9197836
12,15,1.5542935
12,16,1.2746086
12,17,6.4448023
12,18,8.311555
12,19,5.4924607
12,20,1.3253635
12,21,3.7848647
12,22,6.5617347
12,23,4.7612696
12,24,3.9342499
12,25,5.404079
12,26,4.2059836
12,27,2.2568052
12,28,1.9191366
12,29,5.481974
12,30,0.8474162
12,31,4.4313436
