month,projection,Tair
4,16,3.5131564
4,17,5.429208
4,18,4.66968
4,19,5.764502
4,20,1.5921884
4,21,2.82568
4,22,3.1213856
4,23,4.7779627
4,24,7.147775
4,25,7.290927
4,26,2.664734
4,27,3.869012
4,28,2.5845542
4,29,5.60283
4,30,3.8025517
4,31,6.3928995
5,0,6.908213
5,1,5.8577623
5,2,2.4583075
5,3,4.3442583
5,4,6.44848
5,5,3.356155
5,6,3.8218517
5,7,6.229763
5,8,5.066795
5,9,3.9065218
5,10,5.1413956
5,11,3.4063556
5,12,6.175116
5,13,5.23778
5,14,1.6595535
5,15,2.4027615
5,16,2.43078
5,17,6.6187134
5,18,3.8754065
5,19,6.1591
5,20,2.6117008
5,21,6.2331448
5,22,5.3908916
5,23,5.7629056
5,24,6.8664274
5,25,7.622184
5,26,3.8690002
5,27,2.754897
5,28,3.6935415
5,29,5.5101585
5,30,5.2214446
5,31,7.138394
6,0,7.7794633
6,1,5.4809933
6,2,3.9451628
6,3,3.3776538
6,4,6.5690274
6,5,3.9167633
6,6,4.056135
6,7,4.9328885
6,8,5.701149
6,9,5.1354046
6,10,7.598649
6,11,3.1852317
6,12,5.6457367
6,13,6.5669365
6,14,3.6890268
6,15,3.4600925
6,16,4.5252824
6,17,7.848753
6,18,4.7484283
6,19,6.364977
6,20,2.76989
6,21,5.957889
6,22,8.64614
6,23,6.729119
6,24,6.2432246
6,25,5.652095
6,26,4.2087045
6,27,4.3675323
6,28,2.6052153
6,29,5.113329
6,30,5.9376225
6,31,8.17732
7,0,6.9232645
7,1,4.674425
7,2,4.622137
7,3,4.3195977
7,4,5.6758904
7,5,4.673172
7,6,4.474529
7,7,4.323704
7,8,6.38147
7,9,4.8200626
7,10,7.046459
7,11,3.8075728
7,12,5.690935
7,13,7.5179787
7,14,2.8791904
7,15,2.5929415
7,16,2.570945
7,17,7.936132
7,18,4.2219667
7,19,5.196279
7,20,2.6808906
7,21,5.889935
7,22,7.1617985
7,23,6.4230056
7,24,6.511109
7,25,5.642118
7,26,4.510863
7,27,4.5190578
7,28,2.8337688
7,29,4.6646404
7,30,6.1284657
7,31,7.8802114
8,0,6.456514
8,1,4.997145
8,2,5.272723
8,3,5.798491
8,4,5.2871876
8,5,5.629573
8,6,4.80795
8,7,5.5341225
8,8,6.325327
8,9,4.183549
8,10,6.2900057
8,11,3.9091072
8,12,5.3096337
8,13,7.80042
8,14,4.4639854
8,15,2.0837734
8,16,3.6714625
8,17,6.877877
8,18,4.592261
8,19,6.709457
8,20,3.4909744
8,21,6.98967
8,22,7.8286
8,23,6.987126
8,24,7.4651103
8,25,5.2838917
8,26,5.478384
8,27,5.43943
8,28,2.393715
8,29,3.3745468
8,30,4.2537518
8,31,6.9793773
9,0,7.159714
9,1,6.1106606
9,2,4.58844
9,3,5.344828
9,4,7.3715034
9,5,5.187284
9,6,4.9469476
9,7,4.7247286
9,8,5.9846234
9,9,3.6469047
9,10,5.123299
9,11,2.5918567
9,12,6.430164
9,13,7.724257
9,14,3.6050982
9,15,3.0521393
9,16,4.6054688
9,17,7.3838663
9,18,5.9519186
9,19,6.7580986
9,20,3.7581859
9,21,4.9603715
9,22,6.8206143
9,23,7.309389
9,24,7.352768
9,25,5.4850273
9,26,3.8745825
9,27,5.6916866
9,28,3.052208
9,29,5.725552
9,30,6.1475677
9,31,7.3410506
10,0,7.233417
10,1,5.3064704
10,2,4.9957337
10,3,3.6937304
10,4,7.960269
10,5,5.296057
10,6,5.1389904
10,7,5.730292
10,8,7.79
10,9,3.9034612
10,10,7.0959334
10,11,3.9743521
10,12,6.7311273
10,13,6.8211346
10,14,3.218498
10,15,2.2921205
10,16,3.0605214
10,17,8.04726
10,18,7.956913
10,19,8.566566
10,20,1.9475652
10,21,6.3167315
10,22,7.257472
10,23,6.2610497
10,24,7.637659
10,25,6.4646316
10,26,4.814712
10,27,4.5212326
10,28,2.549501
10,29,5.079517
10,30,6.7464895
10,31,8.609887
11,0,6.5329933
11,1,5.247533
11,2,6.638297
11,3,4.18805
11,4,6.5529814
11,5,4.027797
11,6,3.234042
11,7,6.11856
11,8,6.896613
11,9,4.487691
11,10,5.651259
11,11,3.279667
11,12,5.2848907
11,13,5.6062765
11,14,3.4340172
11,15,2.7538028
11,16,2.9341753
11,17,6.546871
11,18,5.744355
11,19,6.4233127
11,20,2.5348806
11,21,6.0926914
11,22,5.255086
11,23,6.157568
11,24,7.000653
11,25,5.633168
11,26,4.715325
11,27,6.874426
11,28,3.8711245
11,29,5.7682385
11,30,4.990305
11,31,7.2794085
12,0,5.9622097
12,1,4.253387
12,2,4.079173
12,3,2.4002044
12,4,6.9515758
12,5,3.0717213
12,6,2.9679375
12,7,4.622594
12,8,4.8008275
12,9,5.4668984
12,10,6.372008
12,11,4.8047385
12,12,6.248353
12,13,5.3273015
12,14,3.3631105
12,15,1.148273
12,16,2.3202288
12,17,6.9992547
12,18,7.877149
12,19,5.769991
12,20,1.9286693
12,21,7.378895
12,22,7.9745564
12,23,4.840621
12,24,4.561465
12,25,5.635876
12,26,4.501646
12,27,3.1191278
12,28,0.86412764
12,29,6.253666
12,30,2.9842167
12,31,6.013705
