# <a href=http://climexp.knmi.nl/select.cgi?field=cmip6_tas_mon_one_ssp245>climexp.knmi.nl/select.cgi?field=cmip6_tas_mon_one_ssp245</a>
# activity_id :: CMIP
# ave_region :: lon=  250.312  257.812, lat=   37.500   41.250
# averaging anomalies over region lon=  250.312  257.812, lat=   37.500   41.250
# branch_method :: standard
# case_id :: 15
# cdi :: Climate Data Interface version ?? (http://mpimet.mpg.de/cdi)
# cdo :: Climate Data Operators version 1.9.3 (http://mpimet.mpg.de/cdo)
# cesm_casename :: b.e21.BHIST.f09_g17.CMIP6-historical.001
# cmip6-ng :: \ncontact = cmip6-archive@env.ethz.ch\ndescription = ETH Zurich CMIP6 "next generation" (ng) archive.\ndisclaimer = This dataset is provided "as is", without warranty of any kind.\nfixes = delete latitude bounds; delete longitude bounds; delete time bounds\ngit = 2019-12-17 18:26:09 git@git.iac.ethz.ch:cmip6-ng/cmip6-ng.git: master v1.5-6-g3802cf0\nownership = The ownership of this dataset remains with the original provider\nunfixed_is
# contact :: cesm_cmip6@ucar.edu
# creation_date :: 2019-01-16T23:34:05Z
# data_specs_version :: 01.00.29
# experiment :: all-forcing simulation of the recent past
# experiment_id :: historical
# external_variables :: areacella
# file :: CMIP6/monthly/tas/tas_mon_one_ssp245_192_008.nc
# forcing_index ::                1
# frequency :: mon
# further_info_url :: https://furtherinfo.es-doc.org/CMIP6.NCAR.CESM2.historical.none.r1i1p1f1
# grid :: native 0.9x1.25 finite volume grid (192x288 latxlon)
# grid_label :: gn
# history ::  2022-02-23 15:44:44 bin/get_index CMIP6/monthly/tas/tas_mon_one_ssp245_192_008.nc -109 -102 37 41 dipole no minfac 30 nearest lsmask CMIP5/monthly/lsmask_cmip3_288.nc all nomissing standardunits cmip6_tas_mon_one_ssp245_-109--102E_37-41N_n_su_+++\nFri Jun 18 20:36:31 2021: cdo -r -f nc4 -z zip remapbil,r192x144 tas_mon_CESM2_historical+ssp245_r1i1p1f1_CEmerged_ETH_native.nc /home/oldenbor/climexp_data/CMIP6/monthly/tas/tas_mon_CESM2_ssp245_r1i1p1f1_192_000.nc
# initialization_index ::                1
# institution :: KNMI Climate Explorer and National Center for Atmospheric Research
# institution_id :: NCAR
# license :: CMIP6 model data produced by <The National Center for Atmospheric Research> is licensed under a Creative Commons Attribution-[]ShareAlike 4.0 International License (https://creativecommons.org/licenses/). Consult https://pcmdi.llnl.gov/CMIP6/TermsOfUse for terms of use governing CMIP6 output, including citation requirements and proper acknowledgment. Further information about this data, including some limitations, can be found via the further_info_url (recorded as a global attribute in this file)[]. The data producers and data providers make no warranty, either express or implied, including, but not limited to, warranties of merchantability and fitness for a particular purpose. All liabilities arising from the supply of the information (including any liability arising in negligence) are excluded to the fullest extent permitted by law.
# minimal_valid_fraction ::  30.00
# mip_era :: CMIP6
# model_doi_url :: https://doi.org/10.5065/D67H1H0V
# nominal_resolution :: 100 km
# operating on 
# original_file_hash_codes :: 796e8816468100543767249460913afaa09a32644804a5598f98fe854533a0a2
# original_file_names :: /net/atmos/data/cmip6/historical/Amon/tas/CESM2/r1i1p1f1/gn/tas_Amon_CESM2_historical_r1i1p1f1_gn_185001-201412.nc
# parent_activity_id :: CMIP
# parent_experiment_id :: piControl
# parent_mip_era :: CMIP6
# parent_source_id :: CESM2
# parent_time_units :: days since 0001-01-01 00:00:00
# parent_variant_label :: r1i1p1f1
# physics_index ::                1
# product :: model-output
# realization_index ::                1
# realm :: atmos
# scripturl01 :: http://climexp.knmi.nl/get_index.cgi?email=$id&field=cmip6_tas_mon_one_ssp245&gridpoints=false&intertype=nearest&lat1=37&lat2=41&lon1=-109&lon2=-102&masktype=all&standardunits=standardunits
# source :: CESM2 (2017): atmosphere: CAM6 (0.9x1.25 finite volume grid; 288 x 192 longitude/latitude; 32 levels; top level 2.25 mb); ocean: POP2 (320x384 longitude/latitude; 60 levels; top grid cell 0-10 m); sea_ice: CICE5.1 (same grid as ocean); land: CLM5 0.9x1.25 finite volume grid; 288 x 192 longitude/latitude; 32 levels; top level 2.25 mb); aerosol: MAM4 (0.9x1.25 finite volume grid; 288 x 192 longitude/latitude; 32 levels; top level 2.25 mb); atmoschem: MAM4 (0.9x1.25 finite volume grid; 288 x 192 longitude/latitude; 32 levels; top level 2.25 mb); landIce: CISM2.1; ocnBgchem: MARBL (320x384 longitude/latitude; 60 levels; top grid cell 0-10 m)
# source_id :: CESM2
# source_type :: AOGCM BGC
# sub_experiment :: none
# sub_experiment_id :: none
# table_id :: Amon
# tas [Celsius] Near-Surface Air Temperature
# tracking_id :: hdl:21.14100/d9a7225a-49c3-4470-b7ab-a8180926f839
# variable_id :: tas
# variant_info :: CMIP6 20th century experiments (1850-2014) with CAM6, interactive land (CLM5), coupled ocean (POP2) with biogeochemistry (MARBL), interactive sea ice (CICE5.1), and non-evolving land ice (CISM2.1) \
# variant_label :: r1i1p1f1
1886  -6.998077      -5.455109       2.746002       7.950623       15.35620       21.12579       25.20544       21.32986       17.73993       12.88510       4.767914      -3.092865    
1887  -4.519165      -2.014343      0.6086121       8.213593       14.68170       19.94339       24.51300       23.09177       17.53418       9.913086     -0.9040833      -6.504852    
1888  -6.190796      -2.691956       4.169525       7.516754       15.10477       20.87704       23.09351       23.50238       17.48724       8.139801       2.619415      0.2317505    
1889  -2.746063      -3.104919       3.763794       9.455566       13.19791       19.20544       23.53677       22.59109       17.05951       10.50626       3.014130      -1.417511    
1890  -5.354431      -3.021027       1.176575       6.426819       14.22403       19.53110       23.85565       23.16367       17.35004       9.365173       1.611450      -5.110596    
1891  -5.290771      -4.317810      0.6026306       8.221222       12.51401       18.94263       23.84137       22.95621       17.50204       11.81418       1.182404     -0.9945068    
1892  -2.857269      -3.192566       4.524384       10.18338       15.28052       19.47595       24.87573       22.49432       18.04620       10.49753       4.740204      -3.898621    
1893  -7.338715      -3.096832      -1.052429       9.911713       13.22836       19.29095       24.78778       22.09393       17.79507       10.62732       4.355377      -6.178406    
1894  -5.474579      -4.764618       1.047150       7.301056       12.17148       19.64883       23.12027       24.68774       18.83777       10.95190       3.549957     -0.8347778    
1895  -7.454834      -6.117828      0.6833801       8.125061       14.12994       18.70834       23.42905       23.39954       19.67758       11.44263       3.313721      -5.498108    
1896  -5.601990      -8.300964      -1.701141       9.938019       14.71585       18.99640       23.42044       21.56003       16.05130       10.29871       2.239166      -5.164520    
1897  -5.765930      -7.437012     -0.2145386       8.488190       13.06644       20.12521       24.13531       21.82257       17.79346       12.78363       2.648132      -4.582489    
1898  -8.035248      -4.045380       3.637878       9.010223       14.27011       17.92004       23.64368       23.07492       17.81976       11.30420       1.252380      -3.926758    
1899  -6.108826      -1.522461       1.029755       8.194427       14.72903       20.60043       24.44641       22.68964       17.76077       9.240601       3.109436      -3.313995    
1900  -3.180908      -3.129333     -0.7852478       10.33792       13.43399       17.95706       23.91232       22.07401       19.05576       10.84097      0.9027100      -8.517548    
1901  -4.408142      -1.621002       1.872986       8.834229       12.20987       19.88013       24.58594       23.38571       18.69943       11.65781       3.932922      -5.064911    
1902  -6.930847      -6.081848       2.711365       9.866364       14.95389       20.61276       23.75723       23.32596       17.71017       10.08282       3.004578      -2.254059    
1903  -3.206787      -4.256683       5.071106       10.81372       14.02148       17.85788       22.16711       21.18802       17.77866       12.03909      -1.416138      -2.999817    
1904  -5.784424      -3.232574      0.8453369       6.706451       14.38086       18.06317       23.54376       22.34821       18.78900       11.18649       4.189331      -6.195129    
1905  -4.529724      -5.134125       2.283508       8.696106       14.61139       19.22574       23.59332       22.54208       16.08759       10.80435       4.757812      -3.724701    
1906  -6.046570      -2.560608       4.084747       9.594452       14.88190       21.93213       24.50644       24.00613       17.45697       12.14258     -0.3234863      -2.880737    
1907  -7.031616      -4.296906       1.730560       8.082916       14.33893       20.12778       22.71680       22.32629       17.87405       7.753326       3.120636      -3.024231    
1908  -4.940491      -4.767975     -0.2730408       9.664124       14.62943       18.05127       24.12576       21.85529       18.18677       11.17947       1.357941      -1.958649    
1909  -5.343262      -3.448486       5.163086       9.787811       13.73911       20.14786       24.22440       23.80096       14.62878       9.500336       2.654083      -2.898865    
1910  -5.991547      -2.420837      0.5578613       10.09818       13.73080       16.96970       22.91510       22.39139       18.50024       8.839233     -0.1374207      -4.851105    
1911  -4.869141      -8.223236     -0.9265442       7.604797       14.59134       18.05524       22.13889       23.46530       17.47528       9.103149       1.814789      -2.629822    
1912  -5.384521      -4.287994       1.292908       9.403290       13.29572       19.28778       22.35226       19.85651       16.00143       9.041656       3.515594     -0.6159668    
1913  -3.396912      -5.942627      0.7185364       8.012024       13.73492       20.65860       23.61755       22.67197       17.72299       11.27701       3.317627      -3.282776    
1914  -5.571899      -4.060120      0.1321106       5.964081       13.14880       18.79276       22.69272       21.98755       17.02652       8.740356       2.411102      -3.008972    
1915  -7.248047      -6.719971      -1.069489       5.949188       14.71716       19.95016       23.15402       23.03717       17.66089       9.152496       4.530975      -2.772736    
1916  -6.031799      -4.497681     -0.1886597       9.856812       15.79663       19.61490       24.04279       22.84940       17.40884       11.84064     -0.1718140E-01  -3.483032    
1917  -6.835754      -10.40900      -1.129822       9.115906       15.33847       19.08652       24.15964       22.64410       16.55801       8.745361     -0.1525879E-01  -6.621674    
1918  -7.055084      -3.988403      0.6900940       7.288513       12.73489       19.97858       23.08746       21.83084       17.01791       10.84314       1.434113      -4.224335    
1919  -6.937988      -2.562805     -0.5798035       8.958954       14.70395       18.28650       23.46124       21.89975       15.88715       8.480530       3.175079      -2.072449    
1920  -5.231628      -5.997253     -0.2386475E-01   7.936432       14.18893       19.69580       23.27533       22.63971       17.36530       9.041870       4.321014      -3.861389    
1921  -3.971893     -0.7888184       3.574921       9.178833       13.28293       19.39621       23.97345       23.92075       17.85440       10.93677       1.521362      -1.128387    
1922  -5.609009      -5.338348       1.471008       9.271912       12.22546       19.57925       24.09235       22.57645       17.45404       8.540680       3.629761      -2.586639    
1923  -6.193329      -2.762787      0.4083557       6.628204       15.31766       21.26596       24.74960       22.87604       18.61603       9.038635       1.413513      0.3710632    
1924  -3.128723      -3.507294       1.704895       8.977295       13.04935       19.19009       23.17621       23.10764       16.89420       8.058075       4.086578       1.811981    
1925  -3.532990      -4.397369       4.215485       7.787445       13.93713       17.39041       24.02753       22.58005       17.87476       11.88235       3.207397     -0.1484070    
1926  -4.156738      -1.025482       4.805328       8.287567       14.31747       20.94638       24.06604       23.66553       16.58780       9.137817       3.635895      -3.523254    
1927  -4.817322      -1.282196       2.020630       9.672516       13.94464       19.82996       23.50708       23.40314       16.43274       8.343048       2.372955      -3.016449    
1928  -7.138611      -2.266388      0.4734497       8.868164       14.05435       18.77716       23.67294       22.95029       17.38651       11.07159       4.009064      -5.076141    
1929  -7.575043      -2.868408       5.145264       9.552582       10.73459       18.69357       24.47128       23.29715       18.09302       11.05893       1.518433      -3.142914    
1930  -2.875305      -1.321350       4.422729       10.50150       12.71021       19.31345       23.63214       22.04562       16.19736       9.983673       2.406067      -7.000641    
1931  -5.651245      -3.810699       2.640137       11.72443       13.16577       18.64282       23.78665       22.38052       17.98535       12.73685       4.472900      -2.670349    
1932  -3.984680      -5.627930       1.528564       6.832397       14.07986       20.15686       24.17044       22.14584       18.08563       10.76251       2.878082      -1.813538    
1933  -5.724152      -3.417023       2.452728       12.02130       13.23456       19.75916       24.36652       23.29321       18.83890       9.299408       1.052917      -4.813080    
1934  -5.760742      -2.751434       3.774292       7.857483       12.74445       17.21890       23.17966       23.46011       17.68665       10.01593       2.652924      -4.745148    
1935  -8.565765      -6.748566       1.124146       8.091858       14.66714       19.70355       24.16461       24.23523       17.37460       10.80560       3.982666      -6.857605    
1936  -3.354156      -3.046234       1.826935       7.248352       14.52444       18.80826       23.24127       24.50449       16.68643       10.69583       3.633362      -1.116852    
1937  -4.123657      -2.200256       2.534821       5.560730       13.54477       18.21826       24.44067       22.22192       18.22900       10.40079       3.189117      -2.522400    
1938  -7.075775      -2.599854       6.277954       10.01074       14.86566       19.19604       24.12531       22.30740       17.52692       12.68402      0.2515564      -2.601685    
1939  -4.115326      0.6706238       5.700653       12.91809       14.24854       19.83688       24.74460       22.71042       18.06638       12.80533       3.462799      -2.893372    
1940  -7.838898      -7.065552       1.708984       9.696198       12.43387       20.04889       23.71881       24.64365       17.35168       9.991547       2.801331      -3.248383    
1941  -5.646912      -8.221100       2.416199       8.378723       14.01877       18.58347       22.88196       22.08496       19.05670       12.06570       2.340790      -4.743530    
1942  -6.376129      -3.592407      -2.113281       7.469696       11.11401       19.97781       23.62579       22.41959       18.45929       8.108215       2.932770     -0.3583984    
1943  -1.717468      -2.469940       4.290192       8.140991       13.27222       17.30505       22.98718       23.82562       18.70880       10.09760       2.105774      -3.398407    
1944  -4.086456      -1.183014       3.783325       10.67270       15.58823       17.75174       23.28406       21.91095       17.94580       11.51892       1.783417      -4.331665    
1945  -7.501129      -4.738281      0.9322510       7.538757       12.83777       20.42233       22.76819       21.43784       16.19366       7.918518       2.942932      -2.283783    
1946  -2.673187      -6.091095       2.133575       8.363953       14.22568       17.79440       23.08286       23.39096       17.77914       11.88510       3.788422      -1.380463    
1947  -4.616272      -4.646240       1.051086       8.959808       15.18768       19.75534       24.37665       24.13443       19.18311       12.40881       3.278503      -2.557526    
1948 -0.4437866      -4.408356       4.191376       7.493713       12.52637       21.22708       23.69006       22.91794       17.25668       9.228607       4.262360      -3.229218    
1949  -9.845734      -2.834808       1.233185       4.390198       11.96475       19.95621       24.39648       23.61395       16.40808       11.69199     -0.7947693      -6.238281    
1950  -9.391571      -5.566101      0.4092102       9.522125       16.17682       19.45667       23.70316       22.01361       18.30237       8.335785       1.296143      -1.811646    
1951  -2.543671      -2.436646       1.567200       8.702454       14.93826       19.68216       23.87430       23.10760       19.72046       10.62097       1.183960      -4.455780    
1952  -6.726807      -1.935425       3.520905       7.376068       13.16278       18.51974       22.59277       21.85556       17.87262       12.53278       3.983398      -1.605469    
1953  -7.678497      -3.566528       2.384979       7.999512       14.67441       20.13367       22.99991       24.05362       18.97858       10.01434       1.550232      -2.713379    
1954  -3.506531      -4.789886       4.432220       8.896484       14.90247       19.81149       24.28848       22.66531       17.59735       10.02814       3.231659      -3.516235    
1955  -3.395416      -3.960754       2.715240       8.184357       13.42685       17.05679       22.39175       23.19150       17.30579       8.653809       2.247009      -4.820465    
1956  -8.250488      -3.452576       2.360291       8.563416       14.12079       18.06613       22.72925       20.93674       14.71466       9.358551     -0.7464600E-01  -8.392365    
1957  -9.150269      -2.967041      -1.057404       9.466553       14.80731       17.66025       21.66525       21.86032       18.29361       9.918365       2.027985      -2.187439    
1958  -3.075775      -5.173981       2.186707       8.260590       16.67557       20.91931       23.56339       22.27850       17.26385       11.52026       2.333557      -2.355957    
1959  -12.16858      -7.410675      0.4508972       7.523346       11.98224       17.85782       21.93649       21.55444       17.52420       10.28116       3.110138      -4.063202    
1960  -9.987366      -2.771454       2.251556       10.49484       14.62076       17.91125       23.53406       21.51312       16.38361       9.294250      0.9832153      -3.986938    
1961  -5.149414     -0.7766418      0.3127441       8.382660       12.85202       18.23718       22.88400       22.64133       17.25803       7.382660      0.6646729      -3.738464    
1962  -4.771393      -2.031372       1.702942       9.923553       12.20486       16.20935       22.30313       22.36871       17.47131       13.56171       3.519562      -8.345093    
1963  -6.032806      -2.220032       1.923096       7.131439       12.36685       18.82645       23.78595       23.36496       17.65558       11.46744       2.514587      -4.339020    
1964  -6.520294      -2.630188       3.030609       9.885315       13.24112       16.79367       23.12183       23.60880       18.76050       9.600922       2.456848      -5.755890    
1965  -6.070709      -4.865295       1.327362       9.030487       13.54556       17.15027       20.87582       23.06650       17.72525       9.711151       2.487946      -4.893127    
1966  -5.105652      -1.573639      0.6376953       11.75739       14.19101       19.28510       23.14481       23.25735       18.88696       11.45734       4.502655      -2.689087    
1967  -3.893005      -2.476654       2.953278       7.781097       12.56778       18.44595       23.38806       22.26224       14.50763       10.40286       1.841156      -4.215942    
1968  -7.977448      -5.433014     -0.2032471E-01   9.355835       11.78384       19.46481       23.52621       21.54486       17.95959       9.152435       1.879822      -2.765533    
1969  -1.322510      -2.815491       3.300018       6.944244       14.36444       18.50235       24.08536       22.96078       17.23950       12.15042       2.599274      -2.795471    
1970  -4.567780      -7.192352       1.603546       5.764343       11.10760       17.04819       22.42407       22.05710       16.31696       10.52313       1.036591      -7.042664    
1971  -5.405182      -4.157837      0.6523438       8.808502       14.86932       18.48972       22.57755       22.82230       16.32230       10.10266      0.5741882      0.2382202    
1972  -3.556274      -3.051849       3.453461       9.337830       13.61172       19.99350       23.50989       23.21069       17.28070       8.770599       1.889832      -5.718109    
1973  -5.710724      -6.358704       1.823395       8.905823       11.97913       18.11584       21.43311       23.08078       18.17474       10.35120       3.875732      -5.947571    
1974  -6.313171      -3.181091      0.2034302       9.790375       12.63004       19.43106       23.84894       22.00052       16.27902       11.53995     -0.2395020      -5.083496    
1975  -7.300446      -5.980164       3.679138       9.324707       14.89734       20.10062       22.75446       21.09702       17.99820       11.20789       1.925568      -5.066681    
1976  -4.858154      -3.560303       1.666229       7.388763       14.81970       17.68967       23.34360       22.68802       17.29953       10.76910       1.458954      -3.496063    
1977  -7.308289      -2.684418      0.3579102       11.00992       13.73090       18.68912       22.99197       22.94724       17.35025       10.67355       3.122742      -5.049530    
1978  -10.07541      -4.452209       1.587250       11.69873       12.72073       18.04285       23.04309       23.45782       16.81354       10.23325       1.868561      -4.165405    
1979  -4.379486      -2.647400      0.1052856       7.220398       15.44238       20.24887       23.76431       21.89795       14.72668       10.39172      0.5148315      -4.402954    
1980  -10.72861      -5.734467     -0.2658386       9.641571       15.93884       19.99298       24.16788       22.03418       17.41330       11.03247       4.145142     -0.9619751    
1981  -6.372681      -7.704865       2.462585       8.773407       15.20737       19.27557       24.33878       23.36472       17.56830       9.877533       2.970490      -1.924957    
1982  -8.867035      -6.459808      0.6317749       7.689575       14.01260       16.87170       22.86905       22.01703       17.61676       11.10132       1.097565      -3.495667    
